,Gender,Occupation,BMI Category,Age,Sleep Duration,Quality of Sleep,Physical Activity Level,Stress Level,Heart Rate,Daily Steps,blood Pressure max,blood Pressure min,epochs
24,0.43336331844329834,0.4788792610168457,0.4320032298564911,0.3709668517112732,0.37168392539024353,0.27462711930274963,0.3860417902469635,0.39544859528541565,0.44955989718437195,0.3961581587791443,0.41646984219551086,0.43744489550590515,25
25,0.43182000517845154,0.4786823272705078,0.43135297298431396,0.3690911829471588,0.3696702718734741,0.272335410118103,0.38476675748825073,0.3929436206817627,0.4472651183605194,0.394368976354599,0.4152373671531677,0.43605202436447144,26
26,0.4302656054496765,0.47848920822143554,0.43070188164711,0.3672664761543274,0.3677181601524353,0.27007246017456055,0.3835884928703308,0.3903961181640625,0.444964200258255,0.3925936222076416,0.414092481136322,0.4347498416900635,27
27,0.4287208318710327,0.47829298973083495,0.4300507605075836,0.3654000759124756,0.3657649755477905,0.26780664920806885,0.38244661688804626,0.3878483772277832,0.442675918340683,0.39082130789756775,0.41291409730911255,0.4334341585636139,28
28,0.42716550827026367,0.478105354309082,0.4293993413448334,0.36355090141296387,0.3637780547142029,0.265542596578598,0.38136929273605347,0.3853142261505127,0.44038963317871094,0.3891024887561798,0.41177043318748474,0.4321702718734741,29
29,0.4255982041358948,0.47792067527771,0.4287462532520294,0.36174696683883667,0.36183783411979675,0.26329681277275085,0.38036027550697327,0.3827592730522156,0.4380951523780823,0.38739678263664246,0.4106937050819397,0.4309770166873932,30
30,0.42403581738471985,0.4777327537536621,0.4280884563922882,0.3599065840244293,0.3598814308643341,0.2610475420951843,0.37939372658729553,0.3802173435688019,0.4358145296573639,0.38568007946014404,0.4096032381057739,0.4297657907009125,31
31,0.42249780893325806,0.4775533676147461,0.4274420142173767,0.35807183384895325,0.3579033613204956,0.258788526058197,0.37847116589546204,0.37766408920288086,0.4335569143295288,0.38397857546806335,0.4085789918899536,0.4286365807056427,32
32,0.4209611415863037,0.47737436294555663,0.42679300904273987,0.3562062680721283,0.35597366094589233,0.25654685497283936,0.3775283396244049,0.3751043379306793,0.4312981069087982,0.38226747512817383,0.4074958860874176,0.427481085062027,33
33,0.41941526532173157,0.47719531059265136,0.4261396825313568,0.3543713092803955,0.3540210723876953,0.25430911779403687,0.376668244600296,0.37255945801734924,0.42903754115104675,0.3805941045284271,0.4064110219478607,0.42633771896362305,34
34,0.41788625717163086,0.4770195484161377,0.4254860579967499,0.3524966239929199,0.3520812392234802,0.2520590126514435,0.375836044549942,0.370026171207428,0.42680832743644714,0.37892794609069824,0.4053388237953186,0.4252081513404846,35
35,0.41633862257003784,0.47684855461120607,0.4248313903808594,0.35068097710609436,0.3501529395580292,0.24983631074428558,0.37516722083091736,0.3674655556678772,0.42456328868865967,0.37732282280921936,0.4043845534324646,0.42419588565826416,36
36,0.41479992866516113,0.47668185234069826,0.4241763651371002,0.34888142347335815,0.3482198119163513,0.2476123869419098,0.37450453639030457,0.36492353677749634,0.422338604927063,0.3757205307483673,0.40341779589653015,0.42319169640541077,37
37,0.41327083110809326,0.47651352882385256,0.4235190153121948,0.34709617495536804,0.346283882856369,0.24538765847682953,0.37386852502822876,0.36238303780555725,0.4201143682003021,0.3741345703601837,0.4024573266506195,0.42219796776771545,38
38,0.41174429655075073,0.4763507843017578,0.42286011576652527,0.3453044593334198,0.34442439675331116,0.24319250881671906,0.3733370304107666,0.3598247170448303,0.4178992211818695,0.3725642263889313,0.4015029966831207,0.4212171137332916,39
39,0.4102150797843933,0.47618894577026366,0.42220446467399597,0.34350576996803284,0.342529833316803,0.240981787443161,0.37280890345573425,0.35727062821388245,0.4157169759273529,0.3709939420223236,0.4006446301937103,0.420322448015213,40
40,0.4087028503417969,0.4760289669036865,0.42154422402381897,0.3417299687862396,0.34063243865966797,0.23877502977848053,0.37237101793289185,0.3547213077545166,0.4135418236255646,0.3694641888141632,0.3997921049594879,0.4194428622722626,41
41,0.40719085931777954,0.47586922645568847,0.42088425159454346,0.33990734815597534,0.3387298882007599,0.2365826964378357,0.3719734251499176,0.35217419266700745,0.41135373711586,0.3679560720920563,0.39888840913772583,0.4185386300086975,42
42,0.4056854844093323,0.47571439743041993,0.42022472620010376,0.3381151556968689,0.3368426263332367,0.23438741266727448,0.37159308791160583,0.34961968660354614,0.4091852009296417,0.3664402663707733,0.39802879095077515,0.4176846146583557,43
43,0.40416431427001953,0.475565767288208,0.41956275701522827,0.3363766372203827,0.33497554063796997,0.23220384120941162,0.3713582456111908,0.3470749855041504,0.4070136249065399,0.36501747369766235,0.39717087149620056,0.4168710708618164,44
44,0.40268176794052124,0.4754143714904785,0.4189002513885498,0.3346084654331207,0.3331558406352997,0.23006221652030945,0.37101560831069946,0.3444956839084625,0.4048595428466797,0.36349067091941833,0.39629077911376953,0.4160231053829193,45
45,0.4011804759502411,0.47527375221252444,0.4182415306568146,0.33284276723861694,0.3312864601612091,0.2278837412595749,0.3708376884460449,0.341943621635437,0.40270909667015076,0.3620930314064026,0.3954627811908722,0.4152781367301941,46
46,0.3996713161468506,0.475128173828125,0.41758468747138977,0.33108800649642944,0.3294717073440552,0.22572742402553558,0.3706895112991333,0.3393658399581909,0.4005993902683258,0.360625684261322,0.39471766352653503,0.4145728349685669,47
47,0.39818042516708374,0.4749882698059082,0.41692492365837097,0.3293221890926361,0.3277001678943634,0.22360341250896454,0.3705393075942993,0.33676791191101074,0.3984590172767639,0.35915979743003845,0.3939572870731354,0.41387203335762024,48
48,0.39669573307037354,0.47484941482543946,0.41626840829849243,0.3275166153907776,0.3258240222930908,0.22143250703811646,0.37039628624916077,0.33423537015914917,0.39638933539390564,0.35771557688713074,0.3931128680706024,0.4130919277667999,49
49,0.3951854705810547,0.4747180461883545,0.41561397910118103,0.32576143741607666,0.3239043354988098,0.21923112869262695,0.370250940322876,0.33173099160194397,0.3943180441856384,0.35633617639541626,0.39226657152175903,0.4123654067516327,50
50,0.39368388056755066,0.4745838165283203,0.4149591028690338,0.32399025559425354,0.3220507502555847,0.21706518530845642,0.3701113760471344,0.3291972875595093,0.3922770023345947,0.3548958897590637,0.39152011275291443,0.41168859601020813,51
51,0.39220327138900757,0.4744582176208496,0.41430479288101196,0.3221983313560486,0.32022613286972046,0.2149028182029724,0.37007683515548706,0.32666078209877014,0.3902217447757721,0.35353711247444153,0.39066749811172485,0.4109854996204376,52
52,0.39072489738464355,0.4743329048156738,0.4136509597301483,0.3204408586025238,0.31848952174186707,0.21278320252895355,0.37010225653648376,0.32409045100212097,0.3882056176662445,0.35210704803466797,0.3899160325527191,0.41033586859703064,53
53,0.38924115896224976,0.47420668601989746,0.4129893481731415,0.3187154233455658,0.3167009651660919,0.21065960824489594,0.37024202942848206,0.3215295374393463,0.38616475462913513,0.3507976531982422,0.3891904354095459,0.4097428321838379,54
54,0.38774365186691284,0.47408490180969237,0.41233712434768677,0.31699541211128235,0.3148668110370636,0.2085174024105072,0.3702557682991028,0.3189747929573059,0.3841632902622223,0.349407434463501,0.38852760195732117,0.4092036783695221,55
55,0.3862687349319458,0.47395920753479004,0.4116792678833008,0.3152264356613159,0.3130471110343933,0.206389918923378,0.37025123834609985,0.31641635298728943,0.38215282559394836,0.34803393483161926,0.3878196179866791,0.40862563252449036,56
56,0.38480883836746216,0.47383980751037597,0.4110247790813446,0.31344231963157654,0.3112236261367798,0.20423713326454163,0.3702731430530548,0.3138769567012787,0.3802188038825989,0.34663984179496765,0.3871879577636719,0.40810129046440125,57
57,0.38338369131088257,0.4737250804901123,0.4103701114654541,0.3115994930267334,0.30946481227874756,0.20211544632911682,0.3703117370605469,0.3113245964050293,0.3782988488674164,0.34522056579589844,0.38630062341690063,0.40738633275032043,58
58,0.3819275200366974,0.473603630065918,0.40971678495407104,0.30979251861572266,0.30768755078315735,0.19999034702777863,0.37034356594085693,0.3087807893753052,0.3763861656188965,0.3438134789466858,0.3855256736278534,0.40676650404930115,59
59,0.380485475063324,0.47348752021789553,0.4090580344200134,0.3080112636089325,0.3059220016002655,0.19788163900375366,0.3704482316970825,0.30622950196266174,0.37450283765792847,0.34241583943367004,0.38487380743026733,0.4062403738498688,60
60,0.37903904914855957,0.47337799072265624,0.40840408205986023,0.30627351999282837,0.30412715673446655,0.19575326144695282,0.37056422233581543,0.30369386076927185,0.37262576818466187,0.341043621301651,0.38425374031066895,0.40576937794685364,61
61,0.377588152885437,0.4732666015625,0.40774020552635193,0.30461540818214417,0.30237483978271484,0.19367966055870056,0.3707606792449951,0.30112361907958984,0.3706788718700409,0.33974242210388184,0.38365939259529114,0.4053482115268707,62
62,0.3761320114135742,0.473158073425293,0.40708333253860474,0.30292075872421265,0.3006572723388672,0.1916186362504959,0.3709820508956909,0.29855412244796753,0.3687766194343567,0.33840566873550415,0.3830437958240509,0.40490418672561646,63
63,0.3746833801269531,0.4730497360229492,0.406432569026947,0.3011711835861206,0.2989390790462494,0.18953347206115723,0.3711450695991516,0.29597797989845276,0.3669097423553467,0.3370240032672882,0.38237565755844116,0.40443530678749084,64
64,0.37324634194374084,0.4729474067687988,0.405780166387558,0.2994324564933777,0.2971919775009155,0.18744811415672302,0.37129947543144226,0.2934374511241913,0.36508211493492126,0.3356655240058899,0.38163745403289795,0.40389540791511536,65
65,0.3718183934688568,0.4728440761566162,0.4051232933998108,0.29766207933425903,0.29554110765457153,0.18541882932186127,0.37153998017311096,0.29086148738861084,0.36327311396598816,0.3342713415622711,0.3809523582458496,0.40338823199272156,66
66,0.3703887462615967,0.47274489402770997,0.4044646620750427,0.29597851634025574,0.29387038946151733,0.18337784707546234,0.37186872959136963,0.288301944732666,0.36144909262657166,0.33298254013061523,0.3802752196788788,0.40292203426361084,67
67,0.3689642548561096,0.4726414203643799,0.4038045406341553,0.2942856550216675,0.29215458035469055,0.18134400248527527,0.37217044830322266,0.2857411801815033,0.3596184253692627,0.3316865563392639,0.3796997368335724,0.40254732966423035,68
68,0.3675510883331299,0.47254223823547364,0.40315312147140503,0.2925340235233307,0.2905086278915405,0.17930324375629425,0.3724021017551422,0.2831714451313019,0.35786089301109314,0.3302958905696869,0.37904998660087585,0.4020952582359314,69
69,0.36615538597106934,0.4724427700042725,0.40249747037887573,0.29077595472335815,0.2887502610683441,0.17722229659557343,0.3726308345794678,0.28063809871673584,0.3561018705368042,0.32900145649909973,0.37839895486831665,0.4016612768173218,70
70,0.3647536635398865,0.47234039306640624,0.4018441438674927,0.2890251576900482,0.2870807945728302,0.17519442737102509,0.3728819787502289,0.2780662178993225,0.3543362021446228,0.32763049006462097,0.3777143955230713,0.40118691325187683,71
71,0.3633632957935333,0.47224650382995603,0.40119147300720215,0.28720569610595703,0.28542593121528625,0.17316880822181702,0.3731755316257477,0.27550870180130005,0.3526235520839691,0.3262961804866791,0.3770417273044586,0.40070801973342896,72
72,0.361968457698822,0.4721486568450928,0.4005364775657654,0.28544849157333374,0.2838045358657837,0.17116934061050415,0.3733922839164734,0.27294307947158813,0.35087427496910095,0.3249373435974121,0.3762924373149872,0.4001975655555725,73
73,0.36058056354522705,0.47205214500427245,0.3998887836933136,0.28358906507492065,0.2821418046951294,0.16913600265979767,0.37360408902168274,0.2704012095928192,0.3491723835468292,0.32359787821769714,0.37548819184303284,0.39963677525520325,74
74,0.35918474197387695,0.4719609260559082,0.3992432653903961,0.28170859813690186,0.28040841221809387,0.16705039143562317,0.37374094128608704,0.2678973078727722,0.34752553701400757,0.3222634196281433,0.37464654445648193,0.39906927943229675,75
75,0.3577871322631836,0.47187047004699706,0.3985934257507324,0.2799261212348938,0.27870410680770874,0.16500666737556458,0.3740442991256714,0.2653712332248688,0.34587955474853516,0.32096508145332336,0.3739849030971527,0.39864200353622437,76
76,0.35641998052597046,0.4717825412750244,0.3979429602622986,0.27799713611602783,0.2770378291606903,0.1629798263311386,0.3742717504501343,0.26286208629608154,0.344266414642334,0.3196637034416199,0.3730016052722931,0.3979268968105316,77
77,0.35504263639450073,0.47169885635375974,0.39729684591293335,0.2762298285961151,0.2753255069255829,0.16092613339424133,0.3744563162326813,0.2603355646133423,0.3426608145236969,0.31832143664360046,0.3723485469818115,0.39751866459846497,78
78,0.35366612672805786,0.47161169052124025,0.3966568112373352,0.27438604831695557,0.2736595869064331,0.15887974202632904,0.37466204166412354,0.25781235098838806,0.34108904004096985,0.31694459915161133,0.3715272545814514,0.3969457745552063,79
79,0.3523141145706177,0.471529483795166,0.39601027965545654,0.2725176513195038,0.2720138430595398,0.1568310260772705,0.3747950494289398,0.2552943825721741,0.3396734595298767,0.3154528737068176,0.37073636054992676,0.3963761627674103,80
80,0.3509536683559418,0.47144904136657717,0.39536264538764954,0.27069756388664246,0.2704043984413147,0.15481950342655182,0.3750951886177063,0.25276076793670654,0.3381239175796509,0.3141230046749115,0.3699840307235718,0.39589694142341614,81
81,0.34960585832595825,0.4713711738586426,0.39472416043281555,0.26880595088005066,0.26872754096984863,0.15277013182640076,0.3752366602420807,0.25024157762527466,0.33664220571517944,0.31272220611572266,0.3691583573818207,0.3953354060649872,82
82,0.34827345609664917,0.4712844371795654,0.3940770626068115,0.2669030427932739,0.2671426236629486,0.15077045559883118,0.3753158450126648,0.24770276248455048,0.33515849709510803,0.31123772263526917,0.3683164715766907,0.39470988512039185,83
83,0.3469216227531433,0.4712058067321777,0.39343559741973877,0.26502931118011475,0.2654895782470703,0.14871422946453094,0.37549781799316406,0.24519981443881989,0.3337559700012207,0.3098401725292206,0.36761733889579773,0.39423325657844543,84
84,0.3455768823623657,0.471124267578125,0.39278584718704224,0.26318779587745667,0.26387983560562134,0.1467229127883911,0.37580063939094543,0.24267542362213135,0.3322605788707733,0.3085210919380188,0.3668386936187744,0.39370542764663696,85
85,0.3442295789718628,0.47104411125183104,0.39214852452278137,0.2612820863723755,0.26222294569015503,0.1446784883737564,0.3759409189224243,0.24015302956104279,0.33087417483329773,0.3070696294307709,0.36612263321876526,0.39320796728134155,86
86,0.3428759276866913,0.4709602355957031,0.3915168046951294,0.25937551259994507,0.2606354355812073,0.142669215798378,0.37610962986946106,0.2376156449317932,0.3294793963432312,0.30560505390167236,0.36536574363708496,0.3926878571510315,87
87,0.34155845642089844,0.4708862781524658,0.39088547229766846,0.2574089765548706,0.25896212458610535,0.14058972895145416,0.3760160207748413,0.23512572050094604,0.32826387882232666,0.304029256105423,0.36450451612472534,0.3920688033103943,88
88,0.34023115038871765,0.4708148956298828,0.3902527689933777,0.2554595470428467,0.25736871361732483,0.13857030868530273,0.37609827518463135,0.23259283602237701,0.32689449191093445,0.30256542563438416,0.36366328597068787,0.3915019929409027,89
89,0.3389206528663635,0.4707364559173584,0.38961145281791687,0.2535301744937897,0.25579535961151123,0.13657529652118683,0.3761129677295685,0.23007161915302277,0.3255901038646698,0.3010520040988922,0.36282554268836975,0.39090052247047424,90
90,0.3375892639160156,0.4706610679626465,0.38897567987442017,0.25163066387176514,0.25421109795570374,0.13458187878131866,0.37622004747390747,0.2275521457195282,0.32423490285873413,0.2996191084384918,0.3620235323905945,0.3903615474700928,91
91,0.33628296852111816,0.47058777809143065,0.388335257768631,0.24959050118923187,0.2525738477706909,0.132523313164711,0.3762371242046356,0.22506709396839142,0.32298287749290466,0.29817214608192444,0.36108583211898804,0.3897061347961426,92
92,0.3349635601043701,0.4705060005187988,0.3876849114894867,0.24770990014076233,0.25113213062286377,0.1306266486644745,0.376496821641922,0.22250989079475403,0.32157495617866516,0.2967795431613922,0.3601834774017334,0.38907915353775024,93
93,0.33365398645401,0.4704277038574219,0.3870479166507721,0.24564608931541443,0.2495591938495636,0.12861262261867523,0.37653276324272156,0.22001641988754272,0.3203021287918091,0.29532673954963684,0.3591078817844391,0.3882817029953003,94
94,0.3323453664779663,0.4703535079956055,0.38640668988227844,0.24366971850395203,0.2478945404291153,0.12657739222049713,0.37651416659355164,0.21752646565437317,0.3190021216869354,0.29391786456108093,0.35818296670913696,0.3876398801803589,95
95,0.3310278058052063,0.47028331756591796,0.38577786087989807,0.24174048006534576,0.24623064696788788,0.12453215569257736,0.37643781304359436,0.21505030989646912,0.31785422563552856,0.2924032211303711,0.3573295474052429,0.387044757604599,96
96,0.3297438621520996,0.470208740234375,0.38514387607574463,0.23967136442661285,0.24467870593070984,0.12252794206142426,0.3762854039669037,0.2125336229801178,0.3168114125728607,0.2907218933105469,0.35639795660972595,0.3863222897052765,97
97,0.3284406065940857,0.47013630867004397,0.3845108151435852,0.23770765960216522,0.2430761307477951,0.12049942463636398,0.37606558203697205,0.21006417274475098,0.31570157408714294,0.28911319375038147,0.35542306303977966,0.3856022357940674,98
98,0.32711976766586304,0.47006688117980955,0.38388723134994507,0.2357354462146759,0.24134646356105804,0.11841154098510742,0.37578409910202026,0.20760101079940796,0.31447404623031616,0.2876148521900177,0.3544883131980896,0.38498803973197937,99
99,0.32583045959472656,0.4699894428253174,0.3832552433013916,0.23358893394470215,0.23979054391384125,0.1163676455616951,0.3755281865596771,0.20511922240257263,0.31341761350631714,0.2859478294849396,0.3534117341041565,0.38413524627685547,100
100,0.3245532512664795,0.4699254989624023,0.382629930973053,0.23152662813663483,0.23819148540496826,0.11434591561555862,0.37527504563331604,0.20263709127902985,0.31234076619148254,0.28433850407600403,0.3523741364479065,0.3833722770214081,101
101,0.3232641816139221,0.46985678672790526,0.38200339674949646,0.2295951396226883,0.23667410016059875,0.11238215118646622,0.3751372694969177,0.2001177817583084,0.31128206849098206,0.2827146053314209,0.3515375256538391,0.38278549909591675,102
102,0.32201093435287476,0.4697840213775635,0.3813621401786804,0.22750329971313477,0.23510515689849854,0.11038903146982193,0.37480223178863525,0.19765080511569977,0.31024935841560364,0.28109028935432434,0.35041093826293945,0.3819025754928589,103
103,0.32073289155960083,0.46972126960754396,0.38074421882629395,0.22543123364448547,0.23346923291683197,0.10832031816244125,0.37448906898498535,0.19519025087356567,0.30926257371902466,0.27945438027381897,0.34944504499435425,0.38120657205581665,104
104,0.31947457790374756,0.4696483135223389,0.3801114559173584,0.22326040267944336,0.231880322098732,0.10628019273281097,0.37408190965652466,0.1927041858434677,0.30816441774368286,0.2778291404247284,0.3483096957206726,0.3803642988204956,105
105,0.3181949853897095,0.4695749282836914,0.37947872281074524,0.22130240499973297,0.23041938245296478,0.10433723777532578,0.37380948662757874,0.190191850066185,0.3071995675563812,0.27610957622528076,0.34735989570617676,0.37964317202568054,106
106,0.31693321466445923,0.46950201988220214,0.3788503110408783,0.2191859781742096,0.22885118424892426,0.1023053377866745,0.3733638525009155,0.1877172589302063,0.3062974810600281,0.2743707001209259,0.34623485803604126,0.37875670194625854,107
107,0.3156663775444031,0.46942806243896484,0.3782261610031128,0.21709075570106506,0.22733190655708313,0.10028385370969772,0.3730919659137726,0.18524052202701569,0.30539166927337646,0.27268752455711365,0.34508228302001953,0.3778550326824188,108
108,0.3144053816795349,0.4693612098693848,0.3775986433029175,0.21505263447761536,0.22585994005203247,0.09831006079912186,0.37294691801071167,0.18274657428264618,0.30450981855392456,0.2710217237472534,0.34410226345062256,0.37711554765701294,109
109,0.3131546378135681,0.46928982734680175,0.37697237730026245,0.21283787488937378,0.22437551617622375,0.09629707038402557,0.37254878878593445,0.18025115132331848,0.30364444851875305,0.26925915479660034,0.34295573830604553,0.37621572613716125,110
110,0.31189990043640137,0.4692237854003906,0.37634915113449097,0.21068228781223297,0.2228870391845703,0.0942472517490387,0.3723353445529938,0.17777898907661438,0.3028889298439026,0.2675446569919586,0.34198451042175293,0.3754751682281494,111
111,0.310640811920166,0.4691499710083008,0.3757215440273285,0.20856209099292755,0.2210276871919632,0.09195080399513245,0.37155523896217346,0.17538370192050934,0.3021795451641083,0.26573142409324646,0.3410918414592743,0.3747823238372803,112
112,0.30941224098205566,0.46907801628112794,0.3750835061073303,0.20634689927101135,0.21949683129787445,0.08984529227018356,0.37113311886787415,0.17291627824306488,0.3014856278896332,0.2639595568180084,0.3400036096572876,0.3738705515861511,113
113,0.3081968426704407,0.46901674270629884,0.3744457960128784,0.20415128767490387,0.21793244779109955,0.08767767995595932,0.37065669894218445,0.17044903337955475,0.300804078578949,0.2621675431728363,0.338964581489563,0.3730545938014984,114
114,0.30694153904914856,0.4689490795135498,0.3738139271736145,0.2020610272884369,0.21632498502731323,0.08543712645769119,0.3700834810733795,0.16798150539398193,0.29990097880363464,0.2604648470878601,0.33780437707901,0.3722003996372223,115
115,0.3057289123535156,0.46888008117675783,0.3731832504272461,0.19977891445159912,0.2146652191877365,0.08297291398048401,0.36941811442375183,0.16555477678775787,0.2993696928024292,0.25855526328086853,0.3368228077888489,0.37138327956199646,116
116,0.3044779300689697,0.46881904602050783,0.37257203459739685,0.19766536355018616,0.21303443610668182,0.08040331304073334,0.36881905794143677,0.1631331741809845,0.29870229959487915,0.2567623555660248,0.33581140637397766,0.37062519788742065,117
117,0.30324476957321167,0.46875486373901365,0.37194907665252686,0.19556528329849243,0.2115827351808548,0.0777299627661705,0.3685469627380371,0.16065971553325653,0.2980126142501831,0.2550497353076935,0.3347865045070648,0.36983564496040344,118
118,0.30201929807662964,0.46869959831237795,0.3713357746601105,0.19330714643001556,0.20997272431850433,0.07458731532096863,0.3680119216442108,0.1582508087158203,0.29740825295448303,0.25330618023872375,0.3336087167263031,0.36890938878059387,119
119,0.30081140995025635,0.4686347484588623,0.37072211503982544,0.190943643450737,0.2085622251033783,0.07089410722255707,0.3674331307411194,0.15578414499759674,0.2968583405017853,0.2513663172721863,0.3324302136898041,0.36791282892227173,120
120,0.29959309101104736,0.4685677528381348,0.3700960874557495,0.18867239356040955,0.20701484382152557,0.06602975726127625,0.36677974462509155,0.15336133539676666,0.2963177561759949,0.24947477877140045,0.33131566643714905,0.36700740456581116,121
121,0.2983969449996948,0.46851043701171874,0.36948034167289734,0.18629895150661469,0.20546400547027588,0.05843479186296463,0.36613839864730835,0.15090911090373993,0.2956390082836151,0.24767005443572998,0.3299274444580078,0.3659667670726776,122
122,0.29719147086143494,0.46845049858093263,0.3688649833202362,0.18405814468860626,0.20410218834877014,0.04076080396771431,0.36560967564582825,0.14845094084739685,0.29515427350997925,0.24575774371623993,0.3287120461463928,0.3649768531322479,123
123,0.29600948095321655,0.4683871269226074,0.3682292103767395,0.18179111182689667,0.20269498229026794,0.0007285860483534634,0.36499813199043274,0.14599715173244476,0.29454532265663147,0.24393121898174286,0.32742029428482056,0.36396709084510803,124
